prefix	givenName	middleName	familyName	suffix	nickname	canSelfEdit	dateOfBirth	gender	institutionId	barcode	idAtSource	sourceSystem	borrowerCategory	circRegistrationDate	oclcExpirationDate	homeBranch	primaryStreetAddressLine1	primaryStreetAddressLine2	primaryCityOrLocality	primaryStateOrProvince	primaryPostalCode	primaryCountry	primaryPhone	secondaryStreetAddressLine1	secondaryStreetAddressLine2	secondaryCityOrLocality	secondaryStateOrProvince	secondaryPostalCode	secondaryCountry	secondaryPhone	emailAddress	mobilePhone	notificationEmail	notificationTextPhone	patronNotes	photoURL	customdata1	customdata2	customdata3	customdata4	username	illId	illApprovalStatus	illPatronType	illPickupLocation
	ILL		BOSTON UNIVERSITY - MUGAR MEMORIAL LIBRARY - MA							BOS			ILL	2005-11-17																							 none 								
	ILL		BRANDEIS UNIVERSITY LIBRARIES  MA							MBB			ILL	2005-02-09																							 none 								
	ILL		BRIDGEWATER COLLEGE LIBRARY - VA							VBC			ILL	2005-10-25																							 none 								
	ILL		BRISTOL PUBLIC LIBRARY  CT							GJT			ILL	2009-06-22																							 none 								
	ILL		BROOKINGS INSTITUTION LIBRARY - WASH DC							DBI			ILL	2006-06-30																							 none 								
	ILL		 Brooklyn College  NY							VDB			ILL	2015-11-20																							 none 								
	ILL		BROOKLYN PUBLIC LIBRARY  NY							BKL			ILL	2005-06-20																							 none 								
	ILL		BROWN UNIBERSITY SCIENCES LIBRARY  RI							RBN			ILL	2005-01-27																							 none 								
	ILL		Bryn Mawr College  PA							BMC			ILL	2015-11-20																							 none 								
	ILL		BUFFALO & ERIE COUNTY PUBLIC LIBRARY							VHB			ILL	2004-04-26																							 none 								
	ILL		BURLINGTON COUNTY LIBRARY - WESTAMPTON, NJ							BUL			ILL	2004-08-17																															
	ILL		BUTLER UNIVERSITY IRWIN LIBRARY  IN							IIB			ILL	2005-02-08																							 none 								
	ILL		CALIFORNIA MARITIME ACADEMY LIBRARY - CA							CVM			ILL	2007-09-26																							 none 								
	ILL		CALIFORNIA STATE UNIVERSITY FULLERTON  CA							CFI			ILL	2004-09-16																							 								
	ILL		CAMDEN COUNTY LIBRARY  NJ							NCL			ILL	2005-02-01																							 none 								
	ILL		CAMP VERDE PUBLIC LIBRARY  AZ							ZE5			ILL	2009-08-19																							 none 								
	ILL		CARNEGIE LIBRARY OF PITTSBURGH  PA							CPL			ILL	2004-08-27																							 none 								
	ILL		CARRIER LIBRARY - JAMES MADISON UNIVERSITY - VA							VMC			ILL	2005-10-18																							 none 								
	ILL		CARTERET COMMUNITY COLLEGE  NC							NJQ			ILL	2004-07-09																							 none 								
	ILL		CASTLETON STATE COLLEGE LIBRARY - VERMONT							VCS			ILL	2007-03-20																							 none 								
	ILL		CATAWAB COLLEGE LIBRARY  NC							KQW			ILL	2011-02-16																							 none 								
	ILL		CENTENARY  COLLEGE OF LOUISIANA  LA							CEN			ILL	2005-04-22																							 none 								
	ILL		CENTRAL ARKANSAS LIBRARY SYSTEM  AR							AKD			ILL	2005-04-05																							 none 								
	ILL		CENTRAL CONNECTICUT STATE UNIVERSITY							CTB			ILL	2004-04-14																							 none 								
	ILL		CENTRAL LIBRARY, J-MRL VA							PDV			ILL	2004-07-16																							 								
	ILL		CENTRAL OREGON COMMUNITY COLLEGE LIBRARY  OR							CEO			ILL	2009-05-12																							 none 								
	ILL		CENTRAL PIEDMONT COMMUNITY COLLEGE							NQM			ILL	2008-10-29																							 none 								
	ILL		CHAMPAIGN PUBLIC LIBRARY  IL							IKG			ILL	2005-04-08																							 none 								
	ILL		CHARLES E. SHAIN LIBRARY CT							CTL			ILL	2005-03-02																							 none 								
	ILL		CHARLESTON COUNTY PUBLIC LIBRARY  SC							SXC			ILL	2004-08-03																							 none 								
	ILL		CHESAPEAKE PUBLIC LIBRARY   VA							TWA			ILL	2005-05-03																							 none 								
	ILL		CHESTER COUNTY LIBRARY - PA							PWC			ILL	2006-01-31																							 none 								
	ILL		CHICAGO PUBLIC LIBRARY - IL							CGP			ILL	2007-09-20																							 none 								
	ILL		CHRISTOPHER NEWPORT UNIVERSITY - VA							VCN			ILL	2006-03-20																							 none 								
	ILL		CINCINNATI PUBLIC LIBRARY							OCP			ILL	2004-04-19																							 none 								
	ILL		CLAIRE PUBLIC LIBRARY - WI							GHI			ILL	2006-02-10																							 none 								
	ILL		CLARKSON UNIVERSITY							VYT			ILL	2004-06-22																							 none 								
	ILL		CLAYTON COLLEGE AND STATE UNI. LIB. GA							GMJ			ILL	2005-03-02																							 none 								
	ILL		CLEVELAND INSTITUTE OF MUSIC - OH							CIX			ILL	2006-05-15																							 none 								
	ILL		CLEVELAND PUBLIC LIBRARY							CLE			ILL	2004-04-26																							 none 								
	ILL		COASTAL CAROLINA UNIVERSITY - CONWAY, SC							ZKJ			ILL	2004-07-26																															
	ILL		COHEN LIBRARY - CITY COLLEGE OF NEW YORK							ZXC			ILL	2004-05-26																							 none 								
	ILL		COLLEGE OF LAW LIBRARY - FLORIDA STATE UNIVERSITY							FSL			ILL	1998-03-31			Florida State University		Tallahassee	FL	32306																 								
	ILL		COLORADO STATE UNIVERSITY LIBRARIES							COF			ILL	2005-06-24																							 none 								
	ILL		COLUMBIA UNIVERSITY  NY NY							ZCU			ILL	2005-03-04																							 none 								
	ILL		COLUMBUS METROPOLITAN LIBRARY  OH							OCO			ILL	2005-01-26																							 none 								
	ILL		CONCEPTION SEMINARY COLLEGE - MO							BIC			ILL	2005-11-08																							 none 								
	ILL		Cornish College Library  WA							R@C			ILL	2015-06-24																							 none 								
	ILL		CRANDALL PUBLIC LIBRARY - NY							XFX			ILL	2006-04-12																							 none 								
	ILL		CREIGHTON UNIV., REINERT-ALUMNI LIB - NE							OCA			ILL	2007-02-15																															
	ILL		CRUMB LIBRARY - SUNY AT POTSDAM - NY							ZQM			ILL	2005-12-01																							 none 								
	ILL		CUNY GRAD SCHOOL LIBRARY - NY							ZGM			ILL	2007-10-03																							 none 								
	ILL		DALLAS PUBLIC LIBRARY							IGA			ILL	2004-05-17																							 none 								
	ILL		DANIEL BOONE REGIONAL LIBRARY MO							ZAB			ILL	2008-06-18																							 none 								
	ILL		DANIEL LIBRARY - THE CITADEL - SC							SCN			ILL	2006-10-05																							 none 								
	ILL		Dauphin County Library PA							HBP			ILL	2011-11-03																							 none 								
	ILL		DAVIS COUNTY LIBRARY - UT							UTD			ILL	2007-03-20																							 none 								
	ILL		DEKALB COUNTY PUBLIC LIBRARY							GDK			ILL	2005-08-18																							 none 								
	ILL		DELAWARE COUNTY LIBRARY - OH							ODG			ILL	2006-11-28																							 none 								
	ILL		DELRAY BEACH LIBRARY							D2L			ILL	1997-02-28			29 SE 4TH ST.		DELRAY BEACH	BE	33483-4573																								
	ILL		Denison University Libraries  OH							DNU			ILL	2015-11-20																							 none 								
	ILL		DENVER PUBLIC LIBRARY							DPL			ILL	2004-05-07																							 none 								
	ILL		DEOMI LIBRARY							DEI			ILL	1998-10-11			740 O'MALLEY ROAD MS 9121		PATRICK AFB	AF	32925-3399																 none 								
	ILL		DEPAUL UNIVERSITY LIBRARY - IL							IAC			ILL	2007-11-01																							 none 								
	ILL		DEPAUW UNIVERSITY - INDIANA							IDU			ILL	2004-05-13																							 none 								
	ILL		DEVRY INSTITUTE OF TECHNOLOGY ORLANDO FL							DV@			ILL	2005-02-03																							 none 								
	ILL		DICKENSON COLLEGE LIBRARY - PA							DKC			ILL	2006-07-03																							 none 								
	ILL		DONNELLY LIBRARY  NMHU - NM							NMH			ILL	2005-10-27																							 none 								
	ILL		DREW UNIVERSITY LIBRARY - NJ							DRU			ILL	2007-09-18																							 none 								
	ILL		DUKE UNIVERSITY NC							NDD			ILL	2004-09-29																							 none 								
	ILL		DUQUESNE UNIVERSITY - PA							DUQ			ILL	2007-09-05																							 none 								
	ILL		DURHAM COUNTY LIBRARY  NC							NZD			ILL	2004-07-27																							 none 								
	ILL		E.H. BUTLER LIBRARY, STATE UNIV COLLEGE - NY							YBM			ILL	2006-06-20																															
	ILL		EARL GREGG SWEM LIBRARY - VIRGINIA							VWM			ILL	2007-10-08																							 none 								
	ILL		East BatonRouge Parish Library  LA							LEB			ILL	2014-08-19																							 none 								
	ILL		EAST CAROLINA UNIV, JOYNER LIB - NC							ERE			ILL	2006-11-15																															
	ILL		EAST TENNESSEE STATE UNIVERSITY - TN							TET			ILL	2006-03-21																							 none 								
	ILL		EASTERN ILLINOIS BOOTH LIBRARY  IL							IAD			ILL	2005-01-24																							 none 								
	ILL		EASTERN WASHINGTON UNIVERSITY  WA							WEA			ILL	2005-03-31																							 none 								
	ILL		EDINBORO UNIVERSITY OF PENNSYLVANIA							EIB			ILL	2004-10-13																							 none 								
	ILL		EISENHOWER LIBRARY JOHNS HOPKINS UNIV MD							JHE			ILL	2004-09-28																							 none 								
	ILL		EL PASO PUBLIC LIBRARY - TX							TXP			ILL	2006-04-28																							 none 								
	ILL		ELIZABETHTOWN COLLEGE HIGH LIBRARY   PA							ELZ			ILL	2005-03-02																							 none 								
	ILL		ELON UNIVERSITY LIBRARY NC							NEO			ILL	2008-02-20																							 none 								
	ILL		 EMRSH-Fisher Controls Information Center  IA							EMRSN			ILL	2015-11-20																							 none 								
	ILL		EUSTIS MEMORIAL LIBRARY							E3U			ILL	2003-12-17			120 N. CENTER STREET		EUSTIS	FL	32726										cwheelisl@yahoo.com						 none 								
	ILL		FAIRBANKS NORTH STAR BOROUGH LIBRARY							X#4			ILL	2008-10-15																							 none 								
	ILL		FAIRFAX COUNTY PUBLIC LIBRARY -- VIRGINIA							AXH			ILL	2004-04-12																							 none 								
	ILL		FAYETTEVILLE PUBLIC LIBRARY - AR							FAYTV			ILL	2007-01-16																							 none 								
	ILL		FINGER LAKES LIBRRY SYSTEM  NY							VYG			ILL	2009-05-12																							 none 								
	ILL		FIRST REGIONAL LIBRARY - MS							FIR			ILL	2007-04-25																							 none 								
	ILL		FLORIDA A&M UNIVERSITY COLLEGE OF LAW LIBRARY							FAMLW			ILL	2003-02-23			1 NORTH ORANGE AVENUE		ORLANDO	FL	32801																 none 								
	ILL		FLORIDA CHRISTIAN COLLEGE LIBRARY							S2G			ILL	1998-07-29			1011 BILL BECK BLVD.		KISSIMMEE	FL	34744																 								
	ILL		FLORIDA SOLAR ENERGY CENTER							FSE			ILL	1998-02-16			1679 CLEARLAKE RD., ROOM 124		COCOA	FL	32922-5703																 Note:USE U.S. MAIL TO SHIP ILL MATERIAL 								
	ILL		FORSYTH COUNTY PUBLIC LIBRARY  NC							UZZ			ILL	2004-07-20																							 none 								
	ILL		FORT VANCOUVER REGIONAL LIBRARY DISTRICT  WA							YEP			ILL	2005-05-02																							 none 								
	ILL		FORT WORTH PUBLIC LIBRARY  TX							IFA			ILL	2005-01-10																							 none 								
	ILL		FOUNTAINDALE PUBLIC LIBRARY							OJ4			ILL	2004-06-01																							 none 								
	ILL		FRAMINGHAM ST. COLLEGE  MA							FST			ILL	2004-10-19																							 none 								
	ILL		FRANKLIN COUNTY PUBLIC LIBRARY - VIRGINIA							PDL			ILL	2004-04-12																							 none 								
	ILL		FRANKLIN COUNTY EASTPOINT LIBRARY - EASTPOINT FL							FCP			ILL	2006-07-03																							 none 								
	ILL		FREE LIBRARY OF PHILADELPHIA							PLF			ILL	2004-04-05																							 none 								
	ILL		Freed-Hardeman Univeristy Library  TN							UWT			ILL	2016-01-13																							 none 								
	ILL		Full Sail University Library							FWQ			ILL	2010-03-08																							 none 								
	ILL		FURMAN UNIVERSITY LIBRARIES - SC							SFU			ILL	2006-10-19																							 none 								
	ILL		GADSDEN PUBLIC LIBRARY - AL							MWA			ILL	2006-10-11																							 none 								
	ILL		GEORGE WASHINGTON UNIV LIBRARY - DC							DGW			ILL	2006-03-31																							 none 								
	ILL		GEORGETOWN U. LAW LIBRARY - DC							GUL			ILL	2006-02-21																							 none 								
	ILL		GEORGETOWN UNIVERSITY LAUINGER LIBRARY  DC							DGU			ILL	2005-02-09																							 none 								
	ILL		GEORGIA INSTITUTE OF TECHNOLOGY LIBRARY - GA							GAT			ILL	2006-02-07																							 none 								
	ILL		GEORGIA SOUTHERN UNIVERSITY							GPM			ILL	2004-05-25																							 none 								
	ILL		GEORGIA STATE UNIVERSITY							GSU			ILL	2005-04-26																							 none 								
	ILL		GETTY RESEARCH LIBRARY - CA							JPG			ILL	2007-04-09																							 none 								
	ILL		GIBSON MEMORIAL LIBRARY - IA							BC@			ILL	2007-10-09																							 none 								
	ILL		GILCHRIST COUNTY LIBRARY							T3R			ILL	2000-02-24			CORNER OF BARBER & LEON		CROSS CITY	CI	32628		FAX (904) 294-3861	P.O. BOX 306		CROSS CITY	CI	32628			jmiller@neflin.org						 								
	ILL		GLENDALE PUBLIC LIBRARY - CALIFORNIA							CGL			ILL	2004-05-19																							 none 								
	ILL		GOODNIGHT MEMORIAL LIBRARY  KY							KF4			ILL	2004-11-12																							 none 								
	ILL		GOUCHER COLLEGE LIBRARY - MD							GOC			ILL	2005-11-04																							 none 								
	ILL		GRANVILLE COUNTY LIBRARY SYSTEM - NC							UQB			ILL	2007-04-09																							 none 								
	ILL		GREAT RIVER REGIONAL LIBRARY - MN							GRR			ILL	2007-01-10																							 none 								
	ILL		GREENE COUNTY LIBRARY - OH							GRC			ILL	2006-05-23																							 none 								
	ILL		GREENVILLE COUNTY LIBRARY SYSTEM  SC							SGR			ILL	2005-01-07																							 none 								
	ILL		Greenwich Library  CT							GRN			ILL	2016-06-07																							 none 								
	ILL		GWINNETT COUNTY PUBLIC LIBRARY  GA							ZGX			ILL	2004-12-07																							 none 								
	ILL		HARCORT BRACE & COMPANY							FMS			ILL	2004-06-08																							 none 								
	ILL		HARRIS COUNTY PUBLIC LIBRARY -- EL RIO, TX							HT#			ILL	2004-04-19																															
	ILL		HARRISON REGIONAL LIBRARY SYSTEM  AL							MXB			ILL	2004-11-23																							 none 								
	ILL		HARTWICK COLLEGE - NY							VZH			ILL	2006-04-21																							 none 								
	ILL		Hastings College  NE							NBH			ILL	2010-10-22																							 none 								
	ILL		HENDERSON COUNTY LIBRARY - NC							HQC			ILL	2007-02-19																							 none 								
	ILL		HESBURGH LIBRARY: UNIVERSITY OF NOTRE DAME							IND			ILL	2008-11-19																							 none 								
	ILL		HIGH POINT PUBLIC LIBRARY - NC							KZT			ILL	2006-12-08																							 none 								
	ILL		HIGH POINT UNIVERSITY - NC							NHI			ILL	2006-11-17																							 none 								
	ILL		HILLENDAHL BRANCH LIBRARY TX							TXN			ILL	2004-10-01																							 none 								
	ILL		HILLSBORO MAIN LIBRARY							OQX			ILL	2008-10-21																							 none 								
	ILL		HOUGHTON COLLEGE  NY							VXO			ILL	2005-03-02																							 none 								
	ILL		Houston-Love Memorial Library, AL							HL2			ILL	2008-08-26																							 								
	ILL		HQ USSOCOM LIBRARY							SOT			ILL	1999-03-28			7701 TAMPA POINT BLVD.		MACDILL AFB	AF	33621																 								
	ILL		HUMBOLDT STATE UNIVERSITY - CA							CHU			ILL	2007-10-18																							 none 								
	ILL		Hunter Library  WCU  NC							NWW			ILL	2014-02-25																							 none 								
	ILL		Hunterdon County Library							HUN			ILL	2010-02-18																							 none 								
	ILL		HUNTSVILLE PUBLIC LIBRARY - AL							MWD			ILL	2006-09-14																							 none 								
	ILL		ILLINOIS STATE UNIVERSITY							IAI			ILL	2004-04-15																							 none 								
	ILL		ILLINOIS WESLEYAN UNIVERSITY  IL							ICO			ILL	2005-03-28																							 none 								
	ILL		ILS BRACKETT LIBRARY - AR							AHS			ILL	2007-02-01																							 none 								
	ILL		INDIANA UNIVERSITY OF PENNSYLVANIA							PZI			ILL	2004-08-30																							 none 								
	ILL		 INDIANA UNIVERSITY BLOOMINGTON  IN							IUL			ILL	2005-03-22																							 none 								
	ILL		Indianapolis Public Library, IN							IMD			ILL	2008-07-07																															
	ILL		IRVING PUBLIC LIBRARY - TX							IJC			ILL	2007-08-23																							 none 								
	ILL		ITHACA COLLEGE NY							XIM			ILL	2005-07-18																							 none 								
	ILL		IUPUI UNIVERSITY LIBRARY - IN							IUP			ILL	2006-01-12																							 none 								
	ILL		J.D. WILLIAMS LIBRARY -- UNIVERSITY OF MISSISSIPPI							MUM			ILL	2004-04-01																							 none 								
	ILL		JACKSON-GEORGE REG. LIBRARY - MS							JSG			ILL	2006-05-30																							 none 								
	ILL		JAMES M MILNE LIBRARY - NY							ZBM			ILL	2005-11-15																							 none 								
	ILL		JEFFERSON COUNTY LIBRARY - WA							Z85			ILL	2006-03-03																							 none 								
	ILL		JEFFERSON COUNTY PUBLIC LIBRARY - CO							QQ3			ILL	2006-09-15																							 none 								
	ILL		JOHN AND MABLE RINGLING MUSEUM OF ART							FSJ			ILL	1997-09-08			5401 BAY SHORE RD.		SARASOTA	FL	34243		941 359-5743														 Note:USE U.S. MAIL TO SHIP ILL MATERIAL 								
	ILL		JOHN PORTER MEMORIAL LIBRARY - VA							RR1			ILL	2007-03-12																							 none 								
	ILL		John T. Christian Library, New Orleans LA							LNB			ILL	2016-02-09			New Orleans Bap. Theo. Sem. 4110 Seminary Pl.		New Orleans	Or	70126																 none 								
	ILL		JOHNSON COUNTY LIBRARY - KS							KNJ			ILL	2007-10-22																							 none 								
	ILL		KANAWHA COUNTY PUBLIC LIBRARY  WV							WVK			ILL	2005-01-10																							 none 								
	ILL		Kansas State University  KS							KKS			ILL	2011-01-28																							 none 								
	ILL		Katherine R. Everett Law Library, NC							NDO			ILL	2016-04-29			CB 3385 / 160 Ridge Road		Chapel Hill	Hi	27599																 none 								
	ILL		KEAN UNIVERSITY - NJ							NJK			ILL	2006-10-19																							 none 								
	ILL		KENNESAW STATE UNIVERSITY - GA							GKJ			ILL	2006-10-30																							 none 								
	ILL		KING COUNTY LIBRARY SYSTEM  WA							NTG			ILL	2005-06-10																							 none 								
	ILL		KITSAP REGIONAL LIBRARY - WA							YEQ			ILL	2006-01-30																							 none 								
	ILL		KRESGE MEMORIAL LIB  COVENANT COLLEGE   GA							TLE			ILL	2005-06-21																							 none 								
	ILL		Lake County Public Library IN							ILC			ILL	2013-12-18			1919 W. 81st Ave.		Merrillville	IN	46410-5382																 none 								
	ILL		LAKE SUPERIOR STATE UNIVERSITY MI							EZL			ILL	2004-10-14																							 none 								
	ILL		LAKE WORTH PUBLIC LIBRARY							L5W			ILL	2002-10-03			15 NORTH M. ST.		LAKE WORTH	WO	33460																 none 								
	ILL		Lakewood Public Library							LAP			ILL	2015-12-09			15425 Detroit Avenue		Lakewood	OH	44107																 none 								
	ILL		LAMAR UNIVERSITY   TX							TXR			ILL	2005-05-06																							 none 								
	ILL		LARAMIE COUNTY LIBRARY SYSTEMS - WY							WYL			ILL	2006-06-27																							 none 								
	ILL		Laramie County Community College  WY							L3R			ILL	2014-03-10																							 none 								
	ILL		LAS VEGAS-CLARK COUNTY LIBRARY  NV							NVC			ILL	2005-01-20																							 none 								
	ILL		Law Library University of Georgia  GA							GUB			ILL	2011-03-09																							 none 								
	ILL		LAWRENCE PUBLIC LIBRARY - KANSAS							KSA			ILL	2004-04-23																							 none 								
	ILL		Lesley University  MA							LEY			ILL	2011-06-16																							 none 								
	ILL		 Levi Watkins Learning Center   AL							AMU			ILL	2015-05-21																							 none 								
	ILL		Levy County Public Library System  FL							LEJ			ILL	2012-07-13																							 Note:DLLI 								
	ILL		LEWIS & CLARK COLLEGE - OR							OLP			ILL	2006-03-02																							 none 								
	ILL		LEXINGTON CO. PUB. LIBRARY SC							ZJV			ILL	2004-09-21																							 none 								
	ILL		LEXINGTON PUBLIC LIBRARY  KY							KYL			ILL	2005-01-07																							 none 								
	ILL		LIBERTY UNIVERSITY GUILLERMIN LIBRARY  VA							VLB			ILL	2004-11-23																							 none 								
	ILL		LIBRARY-ILS, CULB - CA							CLO			ILL	2007-03-27																															
	ILL		LIBRARY OF DAVIDSON COLLEGE, NC							NNM			ILL	2004-09-15																							 								
	ILL		LINCC, LIBRARIAN - OR							LIQ			ILL	2007-02-27																															
	ILL		LINCOLN CITY LIBRARIES - LINCOLN, NE							NLN			ILL	2004-04-27																															
	ILL		LIVE OAK PUBLIC LIBRARIES - GA							GSC			ILL	2005-11-09																							 none 								
	ILL		LONGWOOD UNIVERSITY, GREENWOOD LIBRARY - VA							VLC			ILL	2006-03-01																															
	ILL		LOUDOUN COUNTY PUBLIC LIBRARY - VA							AXJ			ILL	2006-06-21																							 none 								
	ILL		LOUISVILLE FREE PUBLIC LIBRARY KY							KLP			ILL	2004-08-25																							 none 								
	ILL		LYCOMING COLLEGE SNOWDEN LIBRARY - PA							LYC			ILL	2006-02-15																							 none 								
	ILL		LYNCHBURG PUBLIC LIBRARY							VCQ			ILL	2008-12-05																							 none 								
	ILL		LYNN HAVEN PUBLIC LIBRARY							XQ5			ILL	2004-09-01																							 none 								
	ILL		Madison-Jefferson County Public Library, IN							SHARE			ILL	2008-08-26																															
	ILL		MADISON PUBLIC LIBRARY							WIM			ILL	2004-05-25																							 none 								
	ILL		Madrid Public Library, IA							JIC			ILL	2016-03-31			100 W. 3rd St.		Madrid	IA	50156																 none 								
	ILL		Manchester Community College							MHH			ILL	2014-10-03																							 none 								
	ILL		MANSFIELD LIBRARY - UNIVERSITY OF MONTANA							MTG			ILL	2004-07-26																							 none 								
	ILL		Manteno Public Library  IL							OR6			ILL	2010-08-26																							 none 								
	ILL		MARQUETTE UNIVERSITY RAYNOR MEMORIAL LIB - WI							GZQ			ILL	2005-12-13																							 none 								
	ILL		Massachusetts school of professional psychology  MA							MAJ			ILL	2011-04-05																							 none 								
	ILL		MAYVILLE STATE UNIVERSITY  ND							NMY			ILL	2010-11-30																							 none 								
	ILL		McCracken County Public Library  KY							KL6			ILL	2011-02-21																							 none 								
	ILL		MEMORIAL HALL LIBRARY - MA							MRQ			ILL	2006-01-17																							 none 								
	ILL		 Memphis College of Art Library  TN							T@C			ILL	2016-06-21																							 none 								
	ILL		MERCER COUNTY LIBRARY  NJ							MLY			ILL	2004-06-29																							 none 								
	ILL		MERCER UNIVERSITY JACK TARVER LIBRARY							GMU			ILL	2004-04-05																							 none 								
	ILL		MERIDITH COLLEGE  NC							NMC			ILL	2005-01-07																							 none 								
	ILL		METROPOLITAN LIBRARY SYSTEM - OK							OKE			ILL	2007-04-30																							 none 								
	ILL		MICHENER LIBRARY  CO							COV			ILL	2005-02-10																							 none 								
	ILL		MICKEL LIBRARY - CONVERSE COLLEGE -- SC							SCO			ILL	2004-04-06																							 none 								
	ILL		MID-CONTINENT PUBLIC LIBRARY - MISSOURI							CMI			ILL	2004-05-13																							 none 								
	ILL		MID HIDSON LIBRARY SYSTEM  NY							VFO			ILL	2005-06-13																							 none 								
	ILL		MIDDLE TENNESSEE STATE UNIVERSITY LIBRARY							TXM			ILL	2004-04-15																							 none 								
	ILL		MILLIGAN COLLEGE							TMJ			ILL	2004-05-24																							 none 								
	ILL		MILNE LIBRARY - SUNY - NY							YGM			ILL	2006-03-29																							 none 								
	ILL		MINNESOTA STATE UNIVERSITY MANKATO MN							MNM			ILL	2004-11-01																							 none 								
	ILL		MINOT STATE UNIVERSITY - ND							NMI			ILL	2004-04-13																							 none 								
	ILL		MISSOURI WESTERN STATE COLLEGE LIBRARY							MWS			ILL	2004-06-28																							 none 								
	ILL		MOBILE PUBLIC LIBRARY -- ALABAMA							AMP			ILL	2004-04-20																							 none 								
	ILL		MONROE COUNTY LIBRARY SYSTEM - MICHIGAN							EXY			ILL	2004-05-05																							 none 								
	ILL		MONTANA STATE UNIVERSITY - MT							EM2			ILL	2006-03-01																							 none 								
	ILL		MONTCLAIR STATE UNIVERSITY - NJ							NJM			ILL	2006-01-04																							 none 								
	ILL		Monterey Copunty Free Libraries   CA							JRB			ILL	2014-07-30																							 none 								
	ILL		MONTEVALLO LIBRARY  AL							AMN			ILL	2004-06-30																							 none 								
	ILL		MONTGOMERY CITY PUBLIC LIBRARY							XLJ			ILL	2008-12-08																							 none 								
	ILL		MONTROSE LIBRARY DISTRICT - COLORADO							RS$			ILL	2004-04-12																							 none 								
	ILL		MOUNT HOLYOKE COLLEGE LIBRARY - MA							MTH			ILL	2007-09-04																							 none 								
	ILL		MOUNT MERCY COLLEGE BUSSE LIBRARY  IA							UIW			ILL	2005-03-30																							 none 								
	ILL		Mount Royal University Library							CNMTR			ILL	2016-01-19			4825 Mount Royal Gate S.W.		Calgary	AB	T3E 6K6																 none 								
	ILL		MULTNOMAH COUNTY LIBRARY  OR							ORX			ILL	2005-06-02																							 none 								
	ILL		Murphy Public Library  NC							XQR			ILL	2011-06-08																							 none 								
	ILL		MURRAY STATE UNIVERSITY - KY							KMS			ILL	2004-05-12																							 none 								
	ILL		Murrysville Community Library  PA							PAMUR			ILL	2016-05-25																							 none 								
	ILL		MUSKINGUM COUNTY LIBRARY SYSTEM  OH							SRB			ILL	2005-04-07																							 none 								
	ILL		N. MALLERDINO TECH. SVS BEAR LIBRARY NEW CASTLE DE							DF9			ILL	2004-06-22																							 none 								
	ILL		NANCY CARSON LIBRARY  SC							ZJG			ILL	2004-11-11																							 none 								
	ILL		Nancy Guinn Library - GA							GE2			ILL	2016-01-15			864 Green Street		Conyers	GA	30012																 none 								
	ILL		NASA KSC LIBRARY							SSK			ILL	1997-11-17			LIBRARY-A M6-399 RM 1317		KENNEDY SPACE CENTER	SP	32899																 Note:USE U.S. MAIL TO SHIP ILL MATERIALS 								
	ILL		NASHVILLE PUBLIC TN							TNN			ILL	2004-08-27																							 none 								
	ILL		NASSAU COUNTY PUBLIC LIBRARY							NAS			ILL	2004-10-27																							Note:Actual OCLC Symbol is N$S, but $ in SIRSI is truncation, so using NAS for Nassau County Library. SR 								
	ILL		NATHAN KLINE INSTITUTE - NY							VFR			ILL	2006-04-18																							 none 								
	ILL		NATIONAL MARINE FISHERIES SERVICE - NOAA LAB LIBRARY							FD6			ILL	1997-03-05			3500 DELWOOD BEACH RD.		PANAMA CITY BEACH	CI	32408																 Note:USE U.S. MAIL TO SHIP ILL MATERIALS. 								
	ILL		NAU - CLINE LIBRARY - AZ							AZN			ILL	2004-05-11																							 none 								
	ILL		NAZARETH COLLEGE LORETTE WILMOT LIBRARY  NY							XNC			ILL	2004-10-13																							 none 								
	ILL		 New Hanover County Public  NC							HQD			ILL	2014-07-24																							 none 								
	ILL		NEW MEXICO STATE UNIVERSITY NM							IRU			ILL	2004-03-24																							 none 								
	ILL		NICEVILLE LIBRARY							FD8			ILL	1999-03-09			100 ARMSTRONG AVE.		NICEVILLE	FL	32578																 Note:DLLI LIBRARY 								
	ILL		NICHOLLS STATE UNIVERSITY LIBRARY - LA							LNS			ILL	2005-11-28																							 none 								
	ILL		NOAA MIAMI REGIONAL LIBRARY AT AOML							OAO			ILL	1997-07-01			4301 RICKENBACKER CSWY		MIAMI FL	FL	33149																 none 								
	ILL		NORRISTOWN PUBLIC LIBRARY  PA							MNL			ILL	2005-03-22																							 none 								
	ILL		NORTH CAROLINA SCHOOL OF THE ARTS LIBRARY  - NC							NZG			ILL	2005-04-01																							 none 								
	ILL		NORTH DAKOTA STATE UNIVERSITY LIBRARY - ND							NWQ			ILL	2007-04-11																							 none 								
	ILL		NORTH KANSAS PUBLIC LIBRARY							MQO			ILL	2008-11-05																							 none 								
	ILL		NORTH MYRTLE BEACH LIBRARY - SC							SHM			ILL	2006-05-03																							 none 								
	ILL		Northeastern State University - John Vaughan Library							OKN			ILL	2011-01-20																							 none 								
	ILL		NORTHERN ILLINOIS UNIVERSITY LIBRARIES - IL							JNA			ILL	2006-09-22																							 none 								
	ILL		NOVA SOUTHEASTERN UNIV HEALTH PROF DIV							FEO			ILL	1997-10-20			3200 S. UNIVERSITY DR.		DAVIE	FL	33326																 none 								
	ILL		OCCIDENTAL COLLEGE - CALIFORNIA							CCO			ILL	2004-04-13																							 none 								
